o_id,a_id
18,75
4,10
2258,0
631,5
2033,253
3136,493
435,142
165,25
6058,929
135,689
1223,214
667,120
1612,6
856,47
127,88
74,84
383,34
1160,39
1402,6
1575,1591
1763,400
1122,120
36,127
456,379
3058,31
2403,814
1491,309
22,62
979,9
6495,7
391,143
1631,169
1481,88
7315,21
671,101
927,15
196,27
2194,17
6171,147
1245,0
106,409
129,70
371,23
334,137
101,130
500,689
594,5
2035,364
1140,8
91,5
437,49
10,37
60,1167
194,185
1367,81
1007,358
3602,38
313,334
299,367
6042,1894
6049,2
1454,1214
6585,275
2951,380
810,0
132,20
7435,368
4556,699
1593,32
763,145
2837,230
2,475
131,229
27,52
1622,4
5855,118
7431,170
3,76
192,147
4155,6
97,42
150,28
1132,22
1563,244
2,31
666,54
1971,91
1076,637
177,35
841,4
179,685
163,16
7761,16
1809,229
5401,107
4051,570
2037,87
1255,62
206,1
870,24
125,79
6252,2
101,55
27,1212
447,31
4638,79
1159,218
133,780
43,130
1989,135
1756,182
6,10
1689,123
2179,6
5078,1
7267,228
342,13
1836,141
872,8
104,146
7935,258
51,429
180,79
3377,593
740,7
982,76
659,27
3943,1907
1512,71
1406,1267
382,667
8,54
213,227
169,5
5015,69
37,6
634,194
505,14
2581,5
198,27
2180,674
2,302
2860,60
11,516
557,1649
225,8
3387,290
4391,630
453,8
26,122
4206,595
187,37
173,10
466,20
129,492
585,43
894,63
43,435
672,885
68,6
1832,13
165,2028
1,91
2271,69
1677,219
206,908
10,155
533,45
1107,136
367,123
81,38
604,150
0,12
613,192
138,182
2062,258
3812,414
380,101
57,62
1542,2144
693,201
2880,4
368,692
2308,533
61,655
2649,329
100,203
741,253
1836,0
19,103
40,662
3820,167
1308,681
2423,1495
602,4
99,2
1939,870
696,48
41,413
4,23
313,608
5286,2
27,222
1,1219
38,498
1018,22
886,1
7216,184
3278,331
1171,652
463,22
140,27
73,72
36,68
382,194
22,19
1645,135
1832,316
490,99
102,92
12,172
713,9
3020,19
97,316
277,48
7105,52
1356,1416
108,1215
841,830
751,295
2915,29
2003,0
179,1820
785,807
54,172
1396,95
77,69
757,2019
10,14
229,154
4409,244
3578,409
849,5
7068,1660
1049,140
1358,134
399,1
81,1656
170,106
27,495
375,55
2368,1699
1698,5
4446,65
4393,91
824,18
1488,9
42,179
3986,324
618,782
692,9
203,460
3529,0
1420,1121
122,244
41,10
947,106
126,551
1237,85
1276,701
1,549
351,515
282,6
127,40
37,304
97,13
814,216
1111,834
46,70
6874,10
55,140
2473,402
1985,189
1,225
1677,1
222,673
1255,21
8,1155
462,80
125,426
72,10
381,0
418,10
58,101
30,135
7921,143
0,470
2143,70
152,17
500,545
48,482
34,77
1069,115
4599,108
1325,137
5258,69
1615,24
8,735
261,4
510,1239
76,5
726,203
4265,211
749,234
237,22
8,27
5661,5
84,494
672,226
86,308
2144,21
127,1764
1315,1525
692,156
344,2
3467,882
406,318
3402,389
5789,786
410,36
1189,246
13,73
1890,325
2343,130
20,1307
255,10
2709,253
70,149
3,220
7246,207
6485,79
1914,33
187,24
1529,5
46,461
55,1
2228,23
177,435
894,0
797,609
338,1926
1,126
1036,2
86,603
1372,25
1409,1
530,1066
0,33
860,293
1305,208
7522,73
161,82
470,196
57,33
977,144
336,24
525,1418
271,2
1638,6
589,3
418,2238
8,330
86,7
56,86
4464,10
14,211
2420,0
166,62
1570,0
1035,407
7446,19
726,70
1081,53
18,1
5807,707
502,17
1749,735
4972,80
8,134
3477,344
17,72
222,3
118,80
127,130
2381,30
853,276
212,140
795,391
154,5
984,332
163,465
2290,43
3120,88
1749,19
5579,1232
2421,1103
1,271
1483,624
2236,1631
2,770
133,589
668,982
82,359
1366,1033
845,202
3698,0
688,11
7968,0
2264,93
7604,1720
215,54
418,276
849,24
1139,139
643,1346
1713,104
392,310
265,8
48,648
260,501
133,1
66,36
38,134
241,10
1403,364
4446,106
2400,105
146,31
0,2205
134,516
3013,9
14,94
0,760
1238,9
265,708
129,1889
41,45
2258,173
207,472
1039,121
216,5
1318,0
1138,260
151,33
296,12
1949,275
1345,23
6039,150
282,35
127,55
166,625
97,224
2231,2021
2,85
871,5
7600,917
163,90
352,1
1,132
1984,7
257,50
24,291
139,50
736,86
473,1136
58,78
618,6
3718,31
286,54
159,332
3162,7
115,0
5533,839
34,38
698,1
1281,6
38,625
437,76
169,1434
1096,3
1485,0
807,20
3061,46
3194,72
1512,113
617,403
119,13
331,5
1417,2
4271,25
8,96
86,297
56,364
5873,186
201,1349
1204,109
6628,147
37,76
496,418
66,639
13,36
255,17
4933,148
2954,78
596,179
121,21
197,424
107,38
1,597
3,227
2981,760
865,7
4127,3
1448,2
733,8
652,50
1664,774
573,528
149,24
135,21
1295,1165
179,1117
451,192
1,17
8,787
125,26
298,708
1079,8
30,23
560,14
101,98
2085,41
57,4
774,33
1092,36
1,2160
949,5
1998,0
218,49
589,30
1,1757
3,1147
1149,38
1232,318
19,49
5,14
833,389
616,19
3741,623
473,22
74,547
1309,248
193,0
1295,5
168,2094
3410,230
1050,875
222,36
79,677
118,117
141,2
1155,317
1247,67
108,202
2,251
477,27
3586,7
154,46
36,14
2343,18
158,633
582,113
70,293
3,364
1421,132
955,30
157,592
106,104
129,55
11,55
112,856
149,173
647,226
1027,320
1834,848
2398,98
665,391
24,57
10,116
2568,26
480,570
1513,84
67,10
360,0
1409,177
2020,621
309,73
1992,6
9,133
147,19
1129,21
133,44
820,234
137,186
123,1
711,384
402,78
434,383
625,80
203,6
6791,58
378,32
3116,2237
601,8
1265,17
4677,420
2096,4
2405,6
4026,384
1617,341
990,5
3,29
10,867
28,504
231,163
178,45
3926,792
127,18
0,1113
136,521
7990,8
1374,62
2,78
41,908
885,19
302,1553
841,85
555,995
737,4
3784,31
610,266
6005,42
301,83
70,400
605,5
116,118
102,1
404,147
3732,5
7066,691
2616,85
92,158
422,523
560,232
138,82
5648,224
117,1106
2571,812
3166,507
135,259
264,659
1034,2038
1324,8
4508,5
53,168
740,86
532,186
7171,89
6116,17
1562,542
38,22
1,1319
8,69
764,274
506,14
1617,6
169,214
2513,350
28,143
3582,1610
1167,6
344,76
1545,370
715,79
1086,82
4625,100
957,6
555,2122
2814,79
1261,56
2,385
6091,0
5874,400
41,189
13,63
6500,1
70,67
3,134
8,1340
349,24
386,2
42,1696
10,662
19,1180
2508,27
240,745
899,337
4117,117
2470,42
96,7
495,129
1,52
296,1496
510,2106
125,117
1105,543
5326,20
7617,0
3460,203
0,123
205,14
7176,1
1738,332
161,168
380,20
417,6
2,1132
2659,147
4765,109
696,547
721,48
301,652
232,3
603,52
151,674
3401,567
356,236
3426,66
342,75
1651,1559
6559,10
773,131
1679,571
180,1
4399,102
32,8
18,55
4,102
7667,371
2115,525
3060,9
1878,395
8,240
2912,0
967,0
273,28
8,1643
577,78
526,1
4814,575
2210,92
1351,47
583,193
32,948
168,20
117,95
5777,110
151,298
5479,25
1,453
93,119
757,16
794,10
261,684
23,989
159,13
1012,113
408,159
11,10
705,1252
495,10
6051,36
1582,102
533,99
2492,79
798,25
2411,153
445,1519
0,246
295,1
2549,59
4551,152
484,974
2431,59
2786,22
4530,405
693,15
179,1673
15,55
545,8
56,43
2734,8
169,780
1202,1450
1091,5
42,2
4646,9
1063,91
3573,23
166,99
482,76
763,37
800,41
85,17
3863,44
431,5
2,1575
2477,259
961,26
654,39
2177,79
126,758
112,32
981,184
4303,109
40,172
3,32
169,456
600,100
448,145
178,6
791,56
6385,24
1138,958
382,24
3899,277
301,110
121,274
2709,477
3230,81
1398,359
8,1234
116,19
49,110
3760,204
2289,37
662,152
1070,5
21,0
888,91
7,45
7847,48
733,781
1194,801
316,1127
461,74
1828,32
276,33
557,240
6,126
2170,2
423,99
623,0
1167,1641
104,6
157,4
51,513
1944,170
807,78
1418,49
4059,1461
1860,405
142,906
52,12
5689,4
716,27
264,52
545,133
1707,411
914,50
19,298
831,1503
5,259
1536,1
65,56
240,2
611,21
23,355
1579,114
41,64
13,26
3136,327
128,145
107,80
1193,237
40,23
335,64
282,124
141,263
201,100
164,120
150,63
2,1022
804,191
45,77
121,415
6410,1069
324,4
1,47
2575,9
6792,49
58,27
1107,28
3384,91
0,400
897,134
2,546
101,40
313,56
7860,135
589,84
536,96
845,42
2594,922
1020,48
5,52
655,142
0,988
6254,586
1109,591
2060,0
2,1741
3545,1377
7835,158
223,25
541,164
193,94
449,244
529,1800
435,9
753,6
165,144
264,191
3297,5
2000,26
759,153
118,3
2139,340
203,259
1750,5
2263,79
2,305
1625,861
703,2027
410,26
13,399
3519,753
4624,59
158,551
1103,763
1472,15
1421,122
4842,26
150,330
2464,1
874,136
46,267
2,885
48,155
7480,43
1168,69
3115,104
3779,1
222,1514
1130,10
30,72
0,235
332,144
403,71
811,194
43,92
1078,4
29,1
1712,78
511,579
61,656
8,260
2573,0
86,77
4997,203
56,16
402,4
3089,34
588,22
58,1145
136,55
6980,59
1104,60
364,965
2,1600
4,246
3217,279
1309,131
246,33
3535,27
112,5
165,5
75,139
4384,595
17,22
1204,141
1612,2
549,112
1545,79
1882,1532
2,132
1985,1
5503,1
316,1560
4772,103
433,0
804,17
2571,346
22,50
133,1231
2580,228
4248,170
605,219
1,373
384,379
116,56
614,267
395,93
766,470
328,8
699,11
1349,93
196,7
489,27
371,27
1648,257
48,22
276,14
121,689
324,370
38,512
3,863
10,33
40,1444
169,704
1697,1420
67,161
270,326
1381,0
87,275
1030,135
4647,338
3422,11
195,658
633,1334
3857,1
1859,11
5043,14
833,165
118,169
28,65
602,362
14,20
678,15
122,23
3796,97
454,62
2,471
41,107
5694,37
4645,32
27,8
5161,2
40,60
4273,26
3,176
5949,90
6153,0
395,778
88,296
53,1014
7827,2223
1960,317
2,27
1383,355
2017,301
31,21
1463,440
2204,11
116,131
72,41
56,686
2125,519
1070,117
5377,7
722,31
632,97
196,138
219,59
1305,36
1148,988
560,93
152,112
765,12
2,1186
20,47
977,4
1348,29
209,146
4850,13
105,321
52,376
1230,25
3599,0
3774,62
169,589
2607,59
5,223
1347,108
3091,390
872,12
3121,1023
1134,215
947,1471
260,50
3510,602
7155,465
820,10
2103,14
1966,1141
38,123
5299,349
540,8
1861,814
118,36
4351,22
155,42
7806,362
1266,296
1086,7
219,1187
293,232
5612,3
122,410
505,18
378,768
913,11
198,31
1247,16
163,325
301,431
1684,574
220,1793
93,13
6053,384
1142,8
4326,13
1820,142
26,70
1594,1235
28,664
2983,96
496,936
150,175
558,24
173,6
763,874
1012,59
1805,0
525,322
2869,250
200,11
5595,269
1221,90
68,2
1463,13
4619,147
1,95
702,705
370,342
423,288
206,912
4153,5
4944,264
3647,229
51,1253
586,594
2109,23
441,1
81,26
3091,87
0,0
2189,48
48,316
1480,137
855,3
255,1443
4899,1146
186,678
170,227
1438,6
29,60
575,17
1557,69
416,30
787,1
56,117
7080,984
88,646
30,553
0,588
99,6
671,1268
2443,24
32,93
283,76
75,238
739,71
8,165
17,41
93,478
95,368
740,970
46,191
3116,237
362,368
2,161
25,320
1844,361
3865,2
1763,123
22,23
2313,1
665,1700
24,1244
70,355
7885,81
2128,0
476,14
116,37
1532,999
2264,448
185,612
6388,736
196,44
0,351
860,91
3125,13
27,1370
495,97
43,288
149,227
465,86
1871,5
257,322
10,10
1059,13
3195,39
3564,144
5492,548
53,25
0,155
717,2
138,825
85,424
3554,13
507,10
811,82
186,557
48,1234
744,15
66,7
1115,0
536,795
2255,21
38,161
702,136
967,220
2785,42
1232,115
7601,39
2600,385
985,5
51,135
5907,101
1750,324
544,4
32,232
2031,357
198,325
2606,266
41,14
131,140
6581,0
3104,640
6258,143
6221,25
1039,94
1288,18
38,365
151,70
4829,431
84,27
70,18
1156,41
40,65
3,87
321,552
1778,358
858,1393
97,1
23,249
4097,184
32,660
1856,275
182,410
55,136
2,52
1411,10
2008,78
27,619
4117,38
7035,9
419,197
257,19
2460,90
432,39
72,14
51,1343
1197,152
67,501
2013,22
0,426
2,632
523,6
484,234
684,19
2631,62
3191,6
2112,220
1864,216
5456,458
1428,97
56,207
953,71
261,0
155,517
807,53
1789,115
62,116
9,72
1030,23
772,291
131,445
4878,35
1309,68
27,380
105,672
1318,274
1191,96
126,794
38,92
460,390
8,31
4460,133
56,267
3984,141
2476,40
28,241
715,9
0,1362
671,1506
212,5
286,772
7019,1360
1217,120
705,140
140,249
13,69
50,123
179,869
1636,173
255,54
1516,99
3500,20
1,438
5797,5
7429,2149
2384,68
653,134
12,18
487,496
173,33
196,326
258,289
200,16
456,122
186,79
1,114
56,1411
533,20
42,529
519,33
708,110
194,1012
0,37
2296,2178
152,480
78,354
447,107
3821,111
774,0
301,722
820,838
52,232
3071,9
56,90
19,78
118,488
962,2
97,675
521,1
1835,224
3522,1133
200,872
41,420
4,56
1012,819
36,617
5779,102
8,138
40,251
1190,38
14,275
141,35
23,67
2618,7
606,56
131,994
154,1
4387,13
101,688
225,124
303,529
220,177
183,63
19,966
4690,112
4932,53
152,175
737,340
917,88
2493,70
449,620
105,2
56,1294
100,259
10,23
125,176
19,1823
916,23
3232,0
185,11
1296,477
450,225
90,136
53,4
2969,571
498,213
1941,116
380,209
2622,430
2094,7
375,46
730,75
693,69
241,14
264,67
1370,10
5513,280
41,17
4,163
3397,32
27,66
38,326
151,61
84,0
1170,7
40,102
1038,54
840,717
842,39
127,51
164,15
383,389
224,370
4346,617
2053,189
818,143
177,29
638,276
1401,14
405,5
2647,250
135,156
1,152
220,4
1306,59
3654,679
72,19
30,172
897,119
258,523
152,58
43,176
209,72
105,143
63,2
432,632
6414,1099
5912,18
579,32
76,30
81,1932
2058,737
636,38
569,107
133,242
834,1
1592,1369
702,24
5032,291
2211,35
1345,292
208,603
5718,38
985,181
754,458
120,530
311,494
1143,21
94,10
1588,134
4,278
170,570
140,214
472,318
174,13
107,26
5133,7
453,58
1,425
2993,1357
1497,861
88,509
224,141
7096,5
28,1077
2360,1
7642,16
3024,24
1344,87
304,132
126,119
186,168
82,9
135,17
232,422
2014,327
1,21
1050,24
3327,786
5216,15
1059,202
125,22
40,1160
2757,961
1079,4
58,1652
0,90
205,47
3916,19
7879,158
380,59
313,118
4,513
43,45
285,232
1034,249
42,126
5,10
1054,15
464,292
247,43
5884,233
1215,24
2510,175
62,196
1427,8
1745,5
786,128
18,22
1067,17
1883,147
193,4
3729,1689
165,86
776,5
725,110
7364,423
1986,11
222,40
923,71
616,467
28,353
2102,6
141,62
0,1474
7329,2134
2556,253
710,156
4800,184
1655,66
2475,1
6523,26
663,127
1733,901
490,21
1,294
116,495
79,229
139,144
1084,94
26,1654
277,2
129,11
48,165
253,116
6982,287
686,384
5025,163
125,171
879,6
5815,149
95,535
224,580
67,14
0,213
39,76
205,164
1247,696
57,149
1770,131
119,211
7772,1040
15,20
218,128
679,13
151,596
854,29
123,5
732,1133
254,1453
402,74
263,955
51,337
2201,0
173,670
4422,27
85,50
484,545
431,26
131,182
3971,500
216,46
292,323
165,987
1,1130
2405,2
444,6
151,24
7689,853
842,1645
3,1
616,606
639,290
353,53
173,354
1277,1160
3349,123
32,622
2,74
922,11
154,177
149,890
1772,32
82,175
1705,105
605,1
1,179
1200,623
432,17
3257,103
157,417
450,429
1335,192
5093,86
129,128
2,654
115,43
1201,228
461,107
78,93
410,667
1083,24
343,11
57,358
1069,37
774,195
1092,346
135,383
873,4
1244,13
15,293
370,54
2368,0
741,5
238,1
2386,412
42,276
5,160
450,17
53,180
6630,18
0,800
385,762
740,82
1604,98
133,157
27,438
119,36
165,268
38,10
3378,27
8,73
4612,76
1,896
5080,84
692,162
217,198
127,335
53,616
2006,7
41,1732
507,541
2,413
373,124
4924,35
573,67
4614,1074
3,138
335,33
5564,226
6766,2
3801,854
362,16
55,215
922,158
96,27
495,141
1553,9
543,179
1,8
7537,3
596,1523
616,1157
485,8
7548,389
3135,102
141,748
337,1
51,815
30,60
2,517
385,395
1254,15
5909,39
1784,6
29,109
232,7
603,8
3650,15
536,127
2843,509
460,47
1790,143
100,6
19,24
312,14
5,21
4185,1
247,70
6729,0
1381,459
3095,9
541,133
2012,594
6753,356
356,556
4014,3
1986,36
499,968
88,49
23,21
316,1
1365,10
5238,11
899,2
2129,8
1217,3
2205,211
1480,843
50,36
22,70
2594,37
1366,543
1,473
538,224
3048,0
1112,5
79,0
5601,143
1063,938
1234,744
2041,136
81,932
941,54
2330,713
4477,183
11,14
304,20
1846,1190
292,573
917,46
135,417
1117,95
4746,89
54,19
347,7
384,11
1767,5
38,692
24,34
4220,14
741,379
2702,67
4566,230
125,134
56,1011
1628,508
3204,144
655,956
2067,569
0,202
2307,102
1918,109
1475,72
105,388
905,59
190,15
545,12
1004,423
17,683
5,410
351,24
155,293
28,45
321,93
2780,858
881,5
1148,93
85,29
2415,358
2024,92
4008,5
27,156
654,43
179,73
1569,16
3145,22
98,11
5403,81
3,36
3785,1722
178,2
549,17
5778,142
1220,1242
2233,54
2,103
2101,119
140,985
359,167
5673,158
248,32
582,133
361,263
1,342
24,753
51,1516
3951,90
2565,11
1909,22
1946,0
1766,1665
182,49
537,38
309,257
1699,328
592,562
1362,74
149,281
43,362
105,181
949,834
220,642
1968,310
321,366
1100,568
30,278
1708,78
3540,2
1950,23
133,184
1447,11
716,23
4859,137
1396,593
5433,330
8,430
5,271
65,60
1167,41
240,6
122,54
108,5
1503,22
6989,73
135,1442
6382,18
5544,117
400,116
40,27
349,15
3,145
3103,30
946,35
141,259
429,8
2650,1617
1344,97
666,21
101,400
615,26
1212,40
1122,426
827,10
651,1548
112,1030
384,213
2483,37
72,72
2921,1125
7206,43
101,84
2763,59
87,1
6214,176
5733,351
232,44
340,1087
128,359
1,1775
423,144
3043,2140
446,115
7085,180
33,62
56,137
976,42
1907,5
2141,54
473,32
240,501
2010,1618
1067,203
2514,27
27,294
29,460
598,162
1043,19
1,816
118,7
1556,450
2,269
168,61
7448,34
50,1
22,187
38,1229
93,110
6324,18
206,311
6626,454
224,82
874,244
1962,573
396,601
1768,1119
186,5
3438,451
769,2
1433,43
243,253
1573,295
2227,4
713,509
162,109
67,56
180,377
1395,102
7801,536
1035,9
43,80
651,2117
4617,2
271,64
1712,66
61,684
2266,1126
1543,87
19,136
402,0
3603,348
1171,1624
2201,78
800,2
749,33
36,1288
131,352
1180,381
133,402
4901,13
50,368
382,549
112,57
520,16
1915,137
739,100
61,80
2689,1855
190,684
1149,561
169,471
6794,1
946,137
1190,108
5151,643
3121,81
325,109
2,128
1985,5
4454,2
885,37
248,5
301,5
3719,25
287,54
490,78
1,329
1933,63
824,957
51,1427
72,162
3707,692
2215,268
1748,2
1900,197
2745,257
196,3
5143,2191
0,318
182,42
2,708
3418,24
48,10
4652,13
2592,11
43,257
1920,575
158,82
1871,26
128,1
10,45
508,98
19,1881
579,113
450,39
360,185
6203,230
569,20
1233,13
4343,134
373,590
1719,357
66,102
730,1
3659,32
2610,39
6776,2
598,8
3645,13
1518,201
42,158
1181,7
166,1864
14,24
678,3
2830,1282
122,19
131,237
27,12
246,176
3404,1286
677,90
919,13
121,74
1156,8
7705,5
93,180
40,32
349,42
5935,39
231,10
6953,621
196,306
6119,155
16,72
1321,233
2,23
2256,1
1083,419
31,17
58,0
2976,71
487,1221
505,769
219,63
4473,776
295,194
7395,69
5927,1876
1978,257
1120,121
2327,41
6,2
232,49
4852,591
241,261
1931,10
4347,1
333,365
446,84
1428,0
1361,35
6771,1622
2222,35
1974,31
194,4
655,177
2020,329
76,32
1111,8
62,23
1775,225
265,503
530,317
1641,5
4825,8
1256,37
668,339
820,22
89,4
1191,1
435,48
1057,37
8,62
3818,694
4773,10
14,359
720,1372
3121,447
1861,1423
1351,93
214,1662
198,19
1911,37
168,66
131,86
461,1475
373,23
1673,222
255,215
3489,413
225,0
515,13
7585,28
662,95
2134,2
286,291
514,94
1980,38
571,0
774,423
813,67
135,91
963,362
6721,112
2066,4
414,22
4072,62
128,171
1,83
1804,75
3,765
0,4
309,6
447,136
20,190
80,97
1115,395
29,56
3014,24
6179,184
423,864
86,58
5,64
616,81
3649,1
1356,149
0,576
844,65
136,0
445,10
7379,17
32,81
2055,395
550,6
61,75
303,1010
1,672
923,1
282,187
2485,252
383,49
23,96
1017,79
355,1616
3358,186
832,116
2408,118
359,153
36,76
59,165
225,157
2313,5
301,32
1,364
183,28
476,10
24,699
3313,511
1084,0
2289,23
263,117
2517,15
286,174
1616,1705
1088,498
232,363
513,4
3710,1163
628,201
1848,950
5546,477
637,5
902,1
261,135
6117,19
450,192
0,159
392,217
265,45
48,683
1618,2
1295,776
66,3
375,15
52,82
15,78
972,35
38,165
24,1587
100,870
3069,509
2852,69
810,21
169,171
28,122
51,139
1063,2
4925,37
1674,229
166,200
904,33
761,562
4830,98
530,39
2747,71
94,126
350,4
387,26
27,35
6666,226
421,359
84,39
1940,518
1633,1276
40,69
3,91
282,14
97,5
150,9
1169,55
429,62
2618,173
3176,655
55,132
2,48
486,0
2017,260
7853,723
405,38
723,23
2248,729
1654,66
605,71
1,249
591,20
381,24
418,2
1863,611
2579,137
2540,27
1969,212
152,25
4385,37
101,26
7254,253
20,16
1415,3
6364,1951
149,372
7272,460
741,91
63,35
1557,167
6702,162
6046,13
381,604
104,191
159,877
473,494
76,61
62,120
3031,743
3351,16
659,6
380,395
1560,2
1,1377
8,3
810,152
1218,13
3562,405
2921,299
118,221
28,205
51,20
5921,289
985,150
715,13
240,107
316,176
198,52
2,323
41,255
4,501
1113,3
6841,5
633,998
121,58
5848,120
12,14
150,132
558,1
3591,49
214,1055
576,288
200,20
4077,445
29,751
721,2067
1,118
423,315
6845,10
2520,68
215,181
72,445
1582,21
826,10
1144,1
1176,1697
141,1239
0,57
2625,80
2955,1347
57,41
774,4
43,10
375,209
4105,956
2525,0
5230,140
8,370
2084,1
1172,14
86,31
1543,9
56,94
321,142
113,44
166,54
18,121
991,46
2205,597
283,103
1631,1314
4730,7
165,119
8,142
1322,211
222,11
7094,403
2748,1479
127,138
3213,503
1245,618
657,1
1669,152
899,92
140,104
3120,80
700,16
4548,4
15,1277
197,250
1,263
898,15
257,189
349,303
5059,289
634,766
618,155
489,69
0,328
48,68
7224,26
6855,4
1539,241
105,6
80,2064
24,28
10,19
144,1057
3232,4
556,10
53,0
0,180
399,52
76,359
5305,230
740,206
3773,300
184,64
1622,1155
241,2
294,20
612,23
303,302
492,149
19,223
1255,1120
351,82
28,23
141,1808
2305,210
867,48
4777,25
3259,342
32,193
3134,698
41,21
133,461
27,70
43,1068
151,57
762,24
960,11
2280,147
2895,1585
23,208
16,2
606,939
2038,36
2,45
862,305
2242,226
908,9
163,66
45,26
338,36
116,81
1098,165
1132,2081
803,3
5354,10
5552,25
461,12
119,449
135,348
449,765
2578,95
488,5
2601,390
128,470
2061,4
916,422
261,23
53,149
754,2
1111,66
2001,26
1295,952
5957,1520
38,53
437,520
199,2
402,288
51,59
2946,289
2821,1135
2,380
131,0
4991,5
13,92
2440,496
278,64
658,930
1601,186
453,38
5133,3
40,469
349,117
1013,30
5972,6
6736,16
2360,5
733,0
18,1319
385,40
1316,1
1145,49
3860,2
82,5
135,13
3000,196
2580,448
2232,174
1,105
1359,18
4663,1612
2598,164
51,1203
2416,10
953,511
471,10
5365,543
157,279
0,94
1395,215
1194,1110
2017,816
518,131
43,33
1092,44
29,78
3883,367
100,37
6083,11
40,712
616,27
28,1977
3612,69
3227,225
496,137
2024,48
910,37
20,1119
1569,420
829,427
1110,4
8,147
61,1
1848,237
6942,217
2605,0
118,77
639,421
88,16
5171,95
576,148
117,60
1431,1
151,327
3,2043
338,202
7235,69
135,962
912,5
1177,575
4711,140
586,247
26,1650
427,657
1141,8
1178,2
2,823
422,916
7743,27
1595,447
36,458
456,206
3233,54
61,1326
1456,398
116,943
688,24
2370,475
24,1
342,313
185,242
1287,27
3029,189
180,307
53,43
0,169
332,214
57,153
811,0
4645,569
905,1727
15,16
2269,26
1034,104
8,450
1338,482
386,579
28,12
51,341
6805,1
4565,508
48,801
327,145
357,1502
13,130
5498,1
6463,18
444,2
400,216
3,5
4630,237
967,1979
88,155
127,26
2671,5
1298,267
364,463
4424,11
871,24
59,8
4481,245
1,183
1663,218
766,16
955,163
187,1821
671,39
604,74
475,6
2,650
299,229
873,8
1396,252
3878,140
418,412
3285,0
238,5
7820,524
261,50
618,751
821,10
53,176
4052,1458
555,99
6130,90
170,15
133,153
3028,253
1973,191
1920,37
66,172
255,544
4640,34
38,14
423,576
462,1182
568,5
56,345
259,348
526,130
125,1157
434,234
2178,1367
3116,453
3155,25
94,19
1143,12
13,55
329,226
61,299
5507,104
121,0
84,124
349,16
831,956
704,1
14,530
136,956
3266,954
387,525
281,18
7561,53
126,92
4984,206
1899,143
82,30
135,40
3846,78
1410,230
1,12
1050,1
116,193
5121,43
314,172
337,5
30,32
1372,43
106,330
1653,214
141,1165
0,115
3575,232
2754,266
1842,263
87,38
1652,1
2857,188
6088,233
294,343
100,2
2928,199
19,28
312,18
111,386
51,495
530,259
4636,11
4,110
248,733
6956,59
981,59
28,282
1024,899
448,30
88,53
6034,173
